
Thread 0
Throughput          Waiting time          Service time          Time to parse          Sets          Gets          Multi-gets          Misses
176.0               2.0734                3.4791                .115                   177.0         .0            .0                  .0
249.0               5.972                 3.8175                .035                   249.0         .0            .0                  .0
271.0               6.5735                3.6365                .0291                  271.0         .0            .0                  .0
257.0               6.8333                3.8359                .0316                  257.0         .0            .0                  .0
258.0               6.5405                3.8183                .0328                  258.0         .0            .0                  .0
264.0               6.6377                3.7597                .0304                  264.0         .0            .0                  .0
263.0               6.6439                3.7507                .0271                  263.0         .0            .0                  .0
261.0               6.5802                3.7969                .0328                  261.0         .0            .0                  .0
251.0               6.8492                3.929                 .0311                  251.0         .0            .0                  .0
265.0               6.1015                3.7135                .0329                  265.0         .0            .0                  .0
255.0               6.7695                3.8539                .0323                  255.0         .0            .0                  .0
261.0               6.1756                3.7888                .0344                  261.0         .0            .0                  .0
267.0               6.5522                3.7211                .0366                  267.0         .0            .0                  .0
261.0               6.7252                3.7599                .0617                  261.0         .0            .0                  .0
262.0               6.5741                3.774                 .0264                  262.0         .0            .0                  .0
267.0               6.5485                3.7083                .0312                  267.0         .0            .0                  .0
262.0               6.5665                3.7621                .0284                  262.0         .0            .0                  .0
264.0               6.483                 3.7369                .0268                  264.0         .0            .0                  .0
259.0               6.5846                3.8194                .0249                  259.0         .0            .0                  .0
263.0               6.5076                3.7831                .0218                  263.0         .0            .0                  .0
266.0               6.5468                3.7212                .0249                  266.0         .0            .0                  .0
267.0               6.4664                3.6933                .0252                  267.0         .0            .0                  .0
266.0               6.4345                3.7417                .0281                  266.0         .0            .0                  .0
248.0               7.0361                3.963                 .0246                  248.0         .0            .0                  .0
261.0               6.5916                3.7948                .0263                  261.0         .0            .0                  .0
209.0               8.6095                4.7768                .0242                  209.0         .0            .0                  .0
147.0               12.4459               6.7033                .0254                  147.0         .0            .0                  .0
168.0               10.9467               5.9647                .0249                  168.0         .0            .0                  .0
168.0               10.5621               5.8801                .0328                  168.0         .0            .0                  .0
139.0               13.2286               7.084                 .0258                  139.0         .0            .0                  .0
145.0               12.4521               6.9578                .029                   145.0         .0            .0                  .0
138.0               13.8201               7.1751                .0243                  138.0         .0            .0                  .0
123.0               15.1129               8.0536                .0261                  123.0         .0            .0                  .0
161.0               11.2963               6.209                 .0254                  161.0         .0            .0                  .0
255.0               6.7148                3.8876                .0279                  255.0         .0            .0                  .0
261.0               6.7252                3.7886                .0236                  261.0         .0            .0                  .0
268.0               6.3643                3.6893                .0285                  268.0         .0            .0                  .0
224.0               7.7111                4.4344                .0264                  224.0         .0            .0                  .0
207.0               8.7788                4.7875                .0312                  207.0         .0            .0                  .0
177.0               9.9944                5.5427                .0272                  177.0         .0            .0                  .0
154.0               8.1161                6.5176                .0281                  154.0         .0            .0                  .0
195.0               9.8724                5.0919                .0266                  195.0         .0            .0                  .0
161.0               11.3951               6.1965                .027                   161.0         .0            .0                  .0
162.0               10.9632               6.1425                .0309                  162.0         .0            .0                  .0
220.0               8.181                 4.5134                .0262                  220.0         .0            .0                  .0
244.0               7.3143                4.063                 .0269                  244.0         .0            .0                  .0
228.0               7.8734                4.3462                .0255                  228.0         .0            .0                  .0
160.0               10.9193               6.1416                .0309                  160.0         .0            .0                  .0
197.0               8.9747                5.0768                .0212                  197.0         .0            .0                  .0
202.0               8.9655                4.9188                .0312                  202.0         .0            .0                  .0
245.0               7.1667                4.0169                .0248                  245.0         .0            .0                  .0
137.0               13.7391               7.2314                .0317                  137.0         .0            .0                  .0
141.0               12.4296               7.0048                .0231                  141.0         .0            .0                  .0
141.0               12.9296               7.1457                .0348                  141.0         .0            .0                  .0
137.0               12.8696               7.247                 .0379                  137.0         .0            .0                  .0
132.0               14.015                7.5254                .0345                  132.0         .0            .0                  .0
147.0               12.6554               6.6953                .0313                  147.0         .0            .0                  .0
120.0               14.8099               8.2501                .0274                  120.0         .0            .0                  .0
137.0               13.1739               7.3264                .059                   137.0         .0            .0                  .0
129.0               14.4846               7.7196                .0296                  129.0         .0            .0                  .0
111.0               .875                  7.5864                .0289                  111.0         .0            .0                  .0
2.0                 1.0                   13.5949               .0157                  1.0           .0            .0                  .0
Server 0, get requests: 0

Thread 1
Throughput          Waiting time          Service time          Time to parse          Sets          Gets          Multi-gets          Misses
191.0               1.9948                3.2796                .0886                  192.0         .0            .0                  .0
238.0               6.0126                3.9848                .0352                  238.0         .0            .0                  .0
273.0               6.4599                3.6212                .0331                  273.0         .0            .0                  .0
271.0               6.5588                3.6461                .0346                  271.0         .0            .0                  .0
269.0               6.7                   3.6518                .0339                  269.0         .0            .0                  .0
271.0               6.7353                3.6524                .0261                  271.0         .0            .0                  .0
265.0               6.3459                3.7036                .0312                  265.0         .0            .0                  .0
271.0               6.4375                3.6478                .0318                  271.0         .0            .0                  .0
273.0               6.8102                3.6052                .0304                  273.0         .0            .0                  .0
268.0               6.2751                3.6808                .0285                  268.0         .0            .0                  .0
274.0               6.8                   3.6187                1.2245                 275.0         .0            .0                  .0
283.0               6.4894                3.4689                .0244                  282.0         .0            .0                  .0
279.0               6.5393                3.5546                .0294                  279.0         .0            .0                  .0
275.0               6.6123                3.5947                .0284                  275.0         .0            .0                  .0
274.0               6.6255                3.5957                .0279                  274.0         .0            .0                  .0
277.0               6.4353                3.5714                .0327                  277.0         .0            .0                  .0
278.0               6.6918                3.55                  .0312                  278.0         .0            .0                  .0
274.0               6.5891                3.594                 .0345                  274.0         .0            .0                  .0
270.0               6.7196                3.6593                .0255                  270.0         .0            .0                  .0
286.0               6.6063                3.4673                .027                   286.0         .0            .0                  .0
287.0               6.5                   3.4374                .0284                  287.0         .0            .0                  .0
273.0               6.4927                3.6074                .0279                  273.0         .0            .0                  .0
